,sID,buy_date,buy_price,sell_date,sell_price,season,A1,A2,A3,A4,A5,A6,A7,A8,A9,industry,B1,B2,B3,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,avg,EPS,profit
72,1466,2020-01-02,7.59,2020-03-31,6.92,2020_Q1,0.0,0.01,0.03,-0.35,0.06,0.07,1.25,36685.5,22.77,紡織纖維,2.0,1.16,0.26,685010,54.53,1.2,0,0.0,9.54,3.56,10.76,0.65,0.76,0.36,0.1,0.15,0.3,-8.11,-21.33,-94.92,-155.92,-0.08,7.441249983651298,-0.11,0.9117259552042161
73,1468,2020-01-02,10.05,2020-03-31,9.45,2020_Q1,6.83,0.64,1.39,1.13,6.83,8.39,0.67,419.31,31.27,紡織纖維,1.91,0.93,0.1,653506,54.14,1.18,0,0.0,4.94,5.86,20.11,0.17,0.24,0.12,0.05,0.06,0.24,7.47,3.45,44.9,-70.73,0.0,9.823392868041992,0.18,0.9402985074626864
74,1473,2020-01-02,24.9,2020-03-31,21.1,2020_Q1,0.0,0.18,0.29,0.15,0.56,0.65,-0.43,-962.19,-5.66,紡織纖維,1.88,1.46,-0.05,1761293,36.71,0.58,0,0.0,-4.83,2.58,11.13,1.28,0.72,0.36,0.19,0.21,1.12,-3.59,-6.41,-89.88,-80.25,-0.04,26.191964319774083,0.07,0.8473895582329318
75,1474,2020-01-02,9.69,2020-03-31,8.04,2020_Q1,0.0,0.27,0.52,0.02,1.45,1.65,0.12,191.82,3.2,紡織纖維,1.65,0.97,0.01,846886,47.54,0.91,0,0.0,1.1,1.94,25.12,0.42,0.45,0.2,0.11,0.12,0.39,-2.07,-21.37,-161.55,-131.65,-0.09,9.465892842837743,0.02,0.8297213622291021
76,1476,2020-01-02,403.5,2020-03-31,240.5,2020_Q1,0.0,3.86,4.89,2.97,15.35,20.72,0.74,74.9,11.66,紡織纖維,2.56,1.67,0.14,7701590,21.04,0.27,0,0.0,13.75,4.84,55.73,0.7,0.59,0.32,0.14,0.17,0.39,5.69,-3.74,-16.8,-19.73,0.04,346.375,2.54,0.5960346964064436
77,1477,2020-01-02,157.5,2020-03-31,106.0,2020_Q1,0.0,4.09,6.18,2.98,9.72,12.1,0.95,91.23,9.75,紡織纖維,1.9,1.37,0.12,4124617,33.83,0.51,0,0.0,11.03,2.35,0.0,1.22,0.96,0.48,0.26,0.28,0.85,2.95,-8.76,-7.08,-10.92,0.04,140.2089285169329,1.93,0.6730158730158731
78,1503,2020-01-02,45.7,2020-03-31,39.7,2020_Q1,12.32,1.69,2.69,1.29,10.34,12.85,0.34,82.24,8.91,電機機械,1.41,1.02,0.05,4608081,37.43,0.6,0,0.0,3.7,3.23,370.53,0.65,0.63,0.27,0.07,0.11,0.65,2.23,-3.36,17.82,-89.5,-0.02,43.544642720903674,0.96,0.8687089715536105
79,1504,2020-01-02,26.6,2020-03-31,24.1,2020_Q1,0.0,0.79,1.36,0.54,7.58,10.09,0.17,86.69,6.61,電機機械,1.88,1.49,0.03,22275705,41.8,0.72,0,0.0,1.64,1.08,15.48,0.49,0.3,0.15,0.05,0.07,0.43,-1.92,-8.9,-12.67,-126.22,0.03,26.140178578240533,0.23,0.9060150375939849
80,1506,2020-01-02,14.9,2020-03-31,9.8,2020_Q1,-23.92,-2.33,-7.73,-3.16,-23.92,-23.93,-0.07,13.14,1.1,電機機械,0.82,0.42,-0.01,-208955,69.84,2.32,0,0.0,-0.44,0.71,9.87,0.3,0.67,0.15,0.04,0.06,0.13,-38.12,-15.19,41.48,964.09,-0.21,12.391428555761065,-0.66,0.6577181208053692
81,1512,2020-01-02,3.9,2020-03-31,3.21,2020_Q1,0.0,-1.28,-11.33,-1.1,-9.27,-10.07,0.0,-1.35,5.07,汽車工業,0.95,0.65,0.0,-58306,88.73,7.87,0,0.0,0.02,3.12,19.93,0.47,0.62,0.18,0.05,0.08,0.19,-62.62,-21.27,-40.19,32.87,-0.28,3.7232143112591336,-0.14,0.823076923076923
82,1513,2020-01-02,25.55,2020-03-31,22.35,2020_Q1,0.0,1.1,3.08,0.53,7.98,9.81,-0.51,-173.81,-14.39,電機機械,1.42,0.7,-0.05,3661886,64.36,1.81,0,0.0,-2.96,4.44,67.52,0.31,0.38,0.18,0.08,0.1,0.43,0.99,13.68,162.05,-101.22,0.17,25.441964319774083,0.23,0.8747553816046967
83,1515,2020-01-02,72.0,2020-03-31,42.05,2020_Q1,6.74,1.47,2.74,1.28,6.74,8.09,0.09,26.92,2.01,電機機械,1.39,1.2,0.01,1057116,46.54,0.87,0,0.0,0.85,1.76,16.93,1.08,0.59,0.23,0.13,0.14,0.41,2.41,-30.75,-39.21,-97.24,-0.13,58.324107033865786,0.49,0.5840277777777777
84,1516,2020-01-02,15.4,2020-03-31,13.4,2020_Q1,2.98,1.67,2.05,1.89,2.98,3.1,-5.88,-1247.48,-37.17,其他,4.89,4.89,-1.15,337025,18.22,0.22,0,0.0,-114.59,87.07,0.0,0.0,0.7,0.46,1.25,0.4,3.97,5.86,338.94,-3152.87,-3345.53,0.29,15.192857146263124,0.24,0.8701298701298701
85,1517,2020-01-02,9.18,2020-03-31,6.74,2020_Q1,0.0,-1.13,-1.48,-1.56,-9.04,-9.83,0.01,-3.71,-0.21,電機機械,4.1,3.01,0.0,1798568,23.83,0.31,0,0.0,0.18,1.82,20.03,0.45,0.25,0.14,0.07,0.08,0.28,-5.9,-28.14,1419.93,-261.59,-0.11,8.363928547927312,0.0,0.7342047930283225
86,1519,2020-01-02,29.0,2020-03-31,24.3,2020_Q1,0.36,0.06,0.16,0.05,0.31,0.36,-0.74,-4845.71,-14.56,電機機械,1.42,0.8,-0.06,1875987,64.17,1.79,0,0.0,-4.46,9.01,0.0,0.34,0.41,0.18,0.18,0.13,0.54,-2.93,36.12,-91.09,-98.43,0.08,28.207142795835217,0.02,0.8379310344827586
87,1521,2020-01-02,65.0,2020-03-31,53.8,2020_Q1,5.36,1.77,3.18,1.86,5.36,6.37,-0.53,-116.59,-5.97,汽車工業,1.54,0.9,-0.05,740731,44.34,0.8,0,0.0,-4.65,4.94,243.81,0.81,0.82,0.38,0.2,0.22,0.81,-0.35,-20.57,-58.57,-49.16,0.04,59.97321455819265,0.84,0.8276923076923076
88,1522,2020-01-02,29.1,2020-03-31,20.35,2020_Q1,0.0,0.53,1.82,0.27,3.23,4.11,0.16,124.38,5.82,汽車工業,1.22,0.6,0.02,1656761,70.82,2.43,0,0.0,0.93,2.61,11.51,0.44,0.72,0.28,0.07,0.11,0.31,-0.54,-11.21,-54.82,-99.89,0.0,24.172321421759467,0.2,0.6993127147766324
89,1524,2020-01-02,10.0,2020-03-31,8.67,2020_Q1,6.18,0.63,1.42,0.61,6.02,7.36,0.62,383.2,23.98,汽車工業,1.09,0.75,0.09,129979,55.38,1.24,0,0.0,4.39,1.61,29.25,0.55,0.63,0.24,0.04,0.07,0.11,-0.86,-8.98,-34.74,-51.62,0.04,9.250178549970899,0.17,0.867
90,1525,2020-01-02,56.0,2020-03-31,40.95,2020_Q1,-4.02,-0.17,-0.2,0.3,-3.91,-4.18,-0.34,841.2,-17.36,汽車工業,1.78,1.44,-0.13,406491,16.96,0.2,0,0.0,-8.2,1.85,0.0,0.66,0.31,0.15,0.01,0.03,0.28,-5.53,-41.06,-163.98,-116.97,-0.06,48.84553568703787,0.21,0.7312500000000001
91,1526,2020-01-02,24.2,2020-03-31,15.9,2020_Q1,11.74,1.69,2.71,1.37,11.74,15.43,0.56,136.75,16.5,電機機械,2.54,1.19,0.09,618474,37.38,0.6,0,0.0,6.2,3.64,21.47,0.19,0.29,0.15,0.1,0.09,0.3,2.27,-1.43,108.94,52.98,-0.08,19.966071333203995,0.39,0.6570247933884298
92,1527,2020-01-02,49.0,2020-03-31,38.5,2020_Q1,17.02,3.19,3.7,1.28,17.02,23.57,0.29,76.13,12.91,電機機械,5.91,5.08,0.19,2962682,13.75,0.16,0,0.0,17.68,1.31,5.89,0.83,0.27,0.08,0.16,0.07,0.62,-1.53,-5.43,-8.94,-47.66,-0.69,44.943749836512964,0.9,0.7857142857142857
93,1528,2020-01-02,9.3,2020-03-31,5.7,2020_Q1,0.42,0.07,0.15,-0.27,0.42,0.62,-0.56,-3479.33,-13.63,電機機械,1.46,0.85,-0.05,1065895,52.62,1.11,0,0.0,-4.61,2.22,4.67,0.22,0.37,0.15,0.13,0.11,0.48,-11.89,-11.74,-106.05,-596.66,-0.13,7.663571400301797,-0.08,0.6129032258064516
94,1529,2020-01-02,17.25,2020-03-31,12.0,2020_Q1,5.62,0.59,0.98,0.23,5.62,6.24,1.05,557.72,32.88,電機機械,1.97,1.89,0.15,389347,40.41,0.68,0,0.0,8.08,12.73,84.71,5.41,0.32,0.19,0.06,0.08,0.24,51.16,226.61,-17229.5,93.08,0.82,14.66785717010498,0.03,0.6956521739130435
95,1530,2020-01-02,30.75,2020-03-31,25.5,2020_Q1,0.0,-0.24,-0.47,7.36,-2.83,-3.25,0.01,-17.89,18.3,電機機械,1.43,0.91,0.0,1384521,49.38,0.98,0,0.0,0.09,2.66,56.92,0.17,0.2,0.08,0.06,0.05,0.19,10.7,-29.44,-122.68,642.07,-0.1,29.475000074931554,3.33,0.8292682926829268
96,1531,2020-01-02,15.15,2020-03-31,10.45,2020_Q1,-11.83,-0.92,-1.11,-0.4,-11.83,-12.93,0.36,-161.93,18.15,電機機械,7.74,5.46,0.17,2481286,17.1,0.21,0,0.0,8.68,1.8,0.0,0.2,0.13,0.08,0.06,0.05,0.21,-6.27,-44.1,-265.19,-164.84,-0.06,13.38232135772705,-0.1,0.6897689768976897
97,1532,2020-01-02,31.3,2020-03-31,22.6,2020_Q1,0.0,0.03,0.08,-0.16,0.57,0.7,0.09,1144.3,11.49,電機機械,1.56,0.53,0.01,9670521,63.33,1.73,0,0.0,0.55,1.38,30.32,0.08,0.12,0.06,0.04,0.04,0.15,-10.52,-40.16,-96.47,-139.69,0.05,27.87767863273621,-0.15,0.7220447284345048
98,1533,2020-01-02,38.0,2020-03-31,23.05,2020_Q1,0.0,-0.07,-0.14,-0.21,-0.68,-0.96,0.27,-1592.51,11.11,汽車工業,1.95,1.22,0.03,1725437,53.42,1.15,0,0.0,2.0,2.18,13.24,0.19,0.22,0.11,0.06,0.07,0.35,0.1,-10.67,-108.97,-167.75,0.04,32.06428575515747,0.11,0.6065789473684211
99,1535,2020-01-02,35.4,2020-03-31,27.1,2020_Q1,99.73,0.27,0.54,0.48,0.8,0.86,0.29,450.55,3.75,電機機械,1.73,1.73,0.03,1876207,50.35,1.01,0,0.0,2.41,6.26,8.79,8.11,0.64,0.29,0.34,0.22,9.1,-2.42,-25.78,-1322.48,-85.47,-0.1,32.5892858845847,0.24,0.7655367231638419
100,1536,2020-01-02,116.5,2020-03-31,76.1,2020_Q1,0.0,0.93,2.43,0.86,11.53,15.67,0.37,151.93,18.93,汽車工業,1.16,0.73,0.06,710535,61.69,1.61,0,0.0,2.29,1.43,6.94,0.36,0.48,0.18,0.03,0.06,0.09,-5.11,-4.68,-27.51,-45.31,0.09,109.26250008174351,0.56,0.6532188841201716
101,1537,2020-01-02,148.5,2020-03-31,133.0,2020_Q1,0.0,4.6,5.86,3.82,14.7,18.71,1.02,89.89,14.47,電機機械,5.51,3.65,0.29,3465534,21.41,0.27,0,0.0,19.32,3.81,0.0,0.58,0.44,0.27,0.34,0.21,1.1,2.19,-15.1,-24.33,-18.87,-0.02,143.91964285714286,2.56,0.8956228956228957
102,1539,2020-01-02,20.3,2020-03-31,13.55,2020_Q1,0.0,0.51,1.42,0.8,4.18,4.61,0.7,507.29,21.28,電機機械,1.35,1.12,0.05,680273,63.92,1.77,0,0.0,4.05,4.98,9.14,0.55,0.27,0.12,0.12,0.09,0.31,-4.41,-29.09,-54.43,-37.1,0.19,17.544642857142858,0.42,0.6674876847290641
103,1540,2020-01-02,19.45,2020-03-31,15.0,2020_Q1,3.04,0.18,0.21,1.12,3.04,3.59,0.47,1140.81,29.66,電機機械,6.36,5.24,0.17,1103694,13.17,0.15,0,0.0,15.59,1.67,9.77,0.2,0.08,0.05,0.07,0.04,0.2,-2.89,-36.69,-89.94,-60.34,-0.14,17.633928622518265,0.24,0.7712082262210798
104,1541,2020-01-02,36.7,2020-03-31,30.4,2020_Q1,0.0,4.43,9.86,4.15,12.45,15.63,1.38,120.6,15.14,電機機械,1.51,1.04,0.12,735704,55.08,1.23,0,0.0,9.7,4.8,40.46,0.91,0.77,0.36,0.28,0.24,1.13,21.62,22.1,155.78,180.15,0.07,34.29107141494751,1.59,0.8283378746594005
105,1558,2020-01-02,133.0,2020-03-31,117.5,2020_Q1,0.0,1.69,2.18,1.84,9.13,11.91,0.54,131.93,12.58,電機機械,3.7,3.15,0.13,2938238,22.47,0.29,0,0.0,9.93,2.83,40.49,0.76,0.34,0.18,0.14,0.12,0.47,-1.2,8.67,11.9,-11.22,-0.06,126.6875,1.95,0.8834586466165414
106,1560,2020-01-02,68.3,2020-03-31,51.2,2020_Q1,13.25,1.96,3.47,1.94,13.25,18.8,0.88,162.76,21.79,電機機械,1.42,0.78,0.13,860666,43.67,0.78,0,0.0,7.29,1.03,55.3,0.43,0.65,0.28,0.07,0.1,0.26,-0.12,-1.06,7.57,-39.78,0.23,60.56964302062988,0.92,0.7496339677891655
107,1568,2020-01-02,19.55,2020-03-31,13.3,2020_Q1,0.0,-0.82,-1.79,-0.61,-6.52,-6.87,0.23,-116.59,8.64,汽車工業,1.61,0.92,0.03,556767,54.05,1.18,0,0.0,1.77,1.49,427.98,0.33,0.4,0.18,0.06,0.08,0.17,-9.75,-11.95,-319.75,-176.23,-0.08,16.700892993382045,-0.2,0.680306905370844
108,1582,2020-01-02,92.0,2020-03-31,64.8,2020_Q1,0.0,2.23,3.8,1.47,12.81,17.05,1.32,220.55,34.59,電子零組件業,2.09,1.89,0.14,3882771,41.24,0.7,0,0.0,11.94,2.31,0.0,1.41,0.3,0.16,0.21,0.12,1.15,-0.44,-14.27,-14.28,-70.21,0.16,82.69464336122785,1.06,0.7043478260869565
109,1583,2020-01-02,59.8,2020-03-31,53.5,2020_Q1,0.0,-0.29,-0.59,3.61,-3.62,-4.31,0.21,-309.47,21.38,電機機械,1.56,0.91,0.02,3030217,51.03,1.04,0,0.0,1.76,2.11,32.21,0.14,0.18,0.08,0.05,0.05,0.19,2.59,-31.39,-125.61,65.5,-0.12,58.068868025293895,2.96,0.8946488294314382
110,1587,2020-01-02,14.7,2020-03-31,10.45,2020_Q1,0.0,0.12,0.27,0.23,0.88,1.12,0.54,1822.19,17.43,汽車工業,1.27,0.68,0.05,305310,53.92,1.17,0,0.0,4.18,1.75,0.0,0.25,0.41,0.16,0.08,0.09,0.24,-6.48,7.95,-50.45,-92.9,-0.08,13.325357164655411,0.09,0.7108843537414966
111,1589,2020-01-02,62.8,2020-03-31,50.6,2020_Q1,0.0,-0.84,-1.46,-0.8,-9.85,-11.09,0.75,-376.36,40.43,電機機械,2.18,1.74,0.14,3614182,42.71,0.75,0,0.0,7.4,1.79,0.0,0.45,0.22,0.11,0.04,0.05,0.13,-7.04,-27.19,193.48,-253.09,-0.11,57.47678572790964,-1.06,0.8057324840764332
112,1590,2020-01-02,464.5,2020-03-31,451.0,2020_Q1,21.94,1.73,3.77,1.05,21.94,38.84,0.63,140.0,38.75,電機機械,1.02,0.84,0.06,351988,54.18,1.18,0,0.0,4.47,1.34,42.05,0.32,0.36,0.13,0.03,0.05,0.1,0.96,-6.55,-10.04,-83.32,0.08,472.4910714285714,2.14,0.9709364908503767
113,1598,2020-01-02,41.25,2020-03-31,31.9,2020_Q1,-0.07,-0.01,-0.04,0.07,-0.07,-0.1,0.26,-6858.8,6.0,生技醫療業,0.87,0.6,0.02,-514689,67.3,2.06,0,0.0,1.42,1.77,55.42,0.73,1.09,0.33,0.1,0.14,0.41,23.06,-7.54,-101.05,-112.82,0.19,36.99642831938608,0.01,0.7733333333333333
114,1603,2020-01-02,27.6,2020-03-31,27.8,2020_Q1,4.34,0.29,0.45,0.15,3.45,3.79,0.43,585.16,20.65,電器電纜,1.66,1.34,0.07,1322795,35.7,0.56,0,0.0,4.75,4.94,60.52,0.52,0.28,0.13,0.04,0.06,0.14,1.38,44.64,167.12,-380.86,0.02,27.41425177029201,0.07,1.0072463768115942
115,1604,2020-01-02,20.1,2020-03-31,17.05,2020_Q1,6.68,0.86,1.57,1.03,5.87,7.09,0.33,156.09,9.3,電器電纜,1.27,0.77,0.06,749713,45.02,0.82,0,0.0,3.0,2.87,90.76,0.6,0.85,0.32,0.05,0.1,0.25,0.12,2.18,112.69,-124.36,-0.04,18.78392849649702,0.32,0.8482587064676617
116,1605,2020-01-02,15.5,2020-03-31,11.0,2020_Q1,0.0,0.24,0.47,0.13,1.45,1.54,0.16,263.21,4.15,電器電纜,1.47,0.97,0.02,21787065,49.66,0.99,0,0.0,1.26,5.17,4.54,0.59,0.53,0.25,0.08,0.11,0.59,-9.63,-35.01,-57.57,-284.87,0.1,13.674107142857142,0.03,0.7096774193548387
117,1608,2020-01-02,9.93,2020-03-31,8.17,2020_Q1,-7.21,-1.11,-1.83,-10.41,-7.21,-6.89,-0.77,283.06,-20.6,電器電纜,1.49,0.62,-0.1,1631500,39.49,0.65,0,0.0,-7.94,9.29,29.3,0.43,0.52,0.23,0.07,0.1,0.38,-10.88,-8.21,-567.22,-496.93,-0.04,8.75553572177887,-2.49,0.8227593152064452
118,1611,2020-01-02,11.2,2020-03-31,11.2,2020_Q1,7.05,0.58,0.81,0.27,6.86,9.47,-1.86,-1159.31,-79.94,電器電纜,2.73,2.28,-0.4,1981904,28.41,0.4,0,0.0,-23.75,1.87,83.72,0.44,0.22,0.13,0.04,0.06,0.38,5.6,-0.68,97.63,-286.68,0.23,11.691071442195348,0.05,1.0
119,1612,2020-01-02,11.1,2020-03-31,9.17,2020_Q1,4.54,0.94,1.21,-0.93,4.54,4.96,-0.95,-395.38,-17.98,電器電纜,2.82,1.7,-0.2,1901488,22.38,0.29,0,0.0,-16.57,7.8,68.06,0.61,0.48,0.27,0.11,0.14,0.52,-4.12,27.83,74.54,-329.82,0.05,10.080000094005038,-0.16,0.8261261261261261
120,1614,2020-01-02,31.4,2020-03-31,25.95,2020_Q1,0.0,0.49,0.63,0.51,2.7,3.27,-0.05,-45.58,-1.01,電器電纜,1.89,0.95,-0.01,971032,23.12,0.3,0,0.0,-0.96,1.61,0.0,0.63,0.77,0.37,0.07,0.12,0.28,-4.75,-4.76,-33.19,-118.16,-0.02,29.297321489879064,0.13,0.8264331210191083
121,1615,2020-01-02,17.95,2020-03-31,18.0,2020_Q1,4.97,0.98,1.54,0.77,4.94,5.54,-0.46,-173.35,-8.24,電器電纜,1.76,0.75,-0.05,682264,36.43,0.57,0,0.0,-4.64,7.2,166.48,0.47,0.49,0.26,0.11,0.14,0.61,4.94,-10.6,-7.98,-142.78,0.19,18.744642870766775,0.18,1.0027855153203342
122,1617,2020-01-02,12.15,2020-03-31,9.77,2020_Q1,0.0,1.31,2.18,1.14,5.82,6.81,0.52,162.44,10.08,電器電纜,1.72,1.4,0.06,746713,40.0,0.67,0,0.0,5.32,3.78,16.76,1.12,0.5,0.23,0.16,0.15,0.53,-6.6,-4.99,767.91,-66.59,-0.03,11.234821421759467,0.23,0.8041152263374485
123,1618,2020-01-02,9.43,2020-03-31,6.64,2020_Q1,0.0,-0.46,-0.51,-0.16,-4.65,-4.64,0.27,-236.31,11.02,電器電纜,5.71,3.56,0.11,2011249,10.83,0.12,0,0.0,9.99,3.87,65.49,0.44,0.2,0.12,0.05,0.07,0.24,-0.31,-8.59,-28.2,-457.8,0.03,8.240357152053289,0.0,0.704135737009544
124,1626,2020-01-02,29.15,2020-03-31,19.0,2020_Q1,-4.1,-0.81,-2.57,-0.62,-4.1,-4.77,-0.18,85.39,-1.93,電器電纜,1.03,0.67,-0.01,165496,68.47,2.17,0,0.0,-1.01,1.51,0.0,0.49,0.65,0.22,0.13,0.13,0.62,9.9,-25.12,-284.34,-160.52,0.06,25.725892850330897,-0.4,0.6518010291595198
125,1702,2020-01-02,51.0,2020-03-31,40.4,2020_Q1,0.0,0.63,2.59,0.33,4.1,5.92,-0.11,-68.49,1.58,食品工業,1.03,0.79,-0.01,293641,75.72,3.12,0,0.0,-0.57,1.36,49.05,0.77,0.77,0.26,0.06,0.1,0.2,-14.97,-14.27,-54.73,-149.44,0.0,46.974107333592,0.31,0.792156862745098
126,1707,2020-01-02,194.5,2020-03-31,197.0,2020_Q1,0.0,4.02,5.95,3.49,23.28,140.18,0.33,31.97,8.03,生技醫療業,1.16,0.94,0.06,439343,32.54,0.48,0,0.0,3.95,0.16,253.52,0.39,1.13,0.44,0.06,0.12,0.21,6.96,-0.24,-0.8,-6.38,0.06,199.91964285714286,1.92,1.012853470437018
127,1708,2020-01-02,25.45,2020-03-31,21.45,2020_Q1,5.34,0.44,0.98,0.22,5.34,6.6,-0.01,-10.45,2.54,化學工業,0.85,0.71,0.0,-374246,55.09,1.23,0,0.0,-0.08,1.77,0.0,1.31,1.16,0.33,0.02,0.05,0.07,-2.46,15.36,-50.16,-104.07,-0.03,23.791964292526245,0.13,0.8428290766208252
128,1709,2020-01-02,12.95,2020-03-31,12.0,2020_Q1,4.9,1.03,1.59,0.8,4.9,5.6,-0.06,-23.91,-0.88,化學工業,1.5,0.62,-0.01,1568828,34.9,0.54,0,0.0,-0.71,4.4,27.66,0.42,0.75,0.32,0.09,0.14,0.34,-4.22,17.62,17.06,-71.16,-0.05,13.142857142857142,0.2,0.9266409266409267
129,1710,2020-01-02,21.1,2020-03-31,14.25,2020_Q1,-3.75,-0.44,-1.02,-1.03,-3.75,-3.81,-0.2,185.02,-4.95,化學工業,0.74,0.61,-0.03,-2735378,56.54,1.3,0,0.0,-1.45,4.04,6.55,1.89,1.73,0.38,0.04,0.08,0.19,-17.22,-34.67,-488.16,-253.98,-0.02,18.808035680225924,-0.31,0.6753554502369667
130,1711,2020-01-02,15.7,2020-03-31,12.15,2020_Q1,3.84,0.66,1.11,0.48,3.84,4.8,0.88,555.28,21.48,化學工業,1.72,0.84,0.13,2653162,41.01,0.7,0,0.0,8.88,2.79,0.0,0.34,0.51,0.24,0.08,0.11,0.28,-3.68,-1.43,-37.55,-154.41,-0.06,14.51785721097674,0.12,0.7738853503184714
131,1712,2020-01-02,19.0,2020-03-31,19.0,2020_Q1,0.0,2.05,4.72,0.15,6.64,8.95,0.22,44.43,3.3,化學工業,1.22,0.81,0.02,1245096,56.59,1.3,0,0.0,1.61,2.04,30.67,0.89,1.16,0.45,0.14,0.2,0.46,-8.91,2.27,24.61,-74.17,-0.05,18.809821469443182,0.05,1.0
132,1714,2020-01-02,7.13,2020-03-31,6.1,2020_Q1,0.0,1.29,2.18,0.82,5.47,6.39,-0.93,-303.56,-14.26,化學工業,2.19,1.56,-0.15,7239905,40.71,0.69,0,0.0,-9.62,3.16,18.74,0.79,0.54,0.27,0.13,0.15,0.65,-4.93,-15.66,49.18,-73.12,-0.1,7.182142896311624,0.08,0.855539971949509
133,1717,2020-01-02,26.6,2020-03-31,22.55,2020_Q1,0.0,0.59,1.42,0.38,4.08,5.19,0.55,384.55,18.54,化學工業,2.13,1.59,0.09,15520132,58.38,1.4,0,0.0,3.9,2.49,5.33,0.53,0.34,0.17,0.08,0.09,0.29,-5.58,-19.16,-10.42,-102.35,-0.06,25.749999965940198,0.17,0.8477443609022556
134,1720,2020-01-02,33.95,2020-03-31,34.2,2020_Q1,0.0,2.23,3.51,2.03,14.98,26.71,0.53,92.97,13.76,生技醫療業,1.74,1.32,0.07,1545675,36.5,0.57,0,0.0,5.68,0.92,28.23,0.45,0.4,0.19,0.08,0.1,0.33,2.1,22.25,222.18,-5.47,0.05,33.33749982288906,0.67,1.0073637702503682
135,1721,2020-01-02,8.8,2020-03-31,8.62,2020_Q1,0.0,-0.37,-0.69,-0.29,-1.87,-2.03,0.72,-769.5,14.95,化學工業,1.95,1.25,0.12,975857,45.83,0.85,0,0.0,6.25,3.34,269.65,0.69,0.56,0.28,0.1,0.13,0.32,-1.86,-3.54,-148.94,-176.88,0.01,9.90571427345276,-0.06,0.9795454545454544
136,1722,2020-01-02,49.75,2020-03-31,41.8,2020_Q1,12.2,0.41,0.61,1.53,10.53,13.45,0.05,47.08,4.09,化學工業,5.13,4.21,0.06,10522543,32.8,0.49,0,0.0,0.59,2.08,4.44,0.63,0.26,0.15,0.01,0.03,0.14,0.96,-13.62,19.33,95.05,-0.01,46.563392707279746,1.21,0.8402010050251256
137,1723,2020-01-02,123.0,2020-03-31,93.3,2020_Q1,0.0,1.91,3.11,1.47,14.32,17.68,0.64,138.15,19.79,化學工業,1.2,0.93,0.1,643645,38.54,0.63,0,0.0,6.86,0.95,2.91,1.29,0.71,0.26,0.05,0.09,0.25,-5.57,-20.8,-46.79,-100.02,-0.07,113.18214293888636,0.78,0.7585365853658537
138,1724,2020-01-02,12.95,2020-03-31,10.4,2020_Q1,0.0,0.77,1.03,0.72,4.55,5.33,0.67,354.02,16.2,化學工業,1.54,1.15,0.13,304082,24.52,0.32,0,0.0,11.19,2.67,78.15,1.09,0.77,0.35,0.06,0.11,0.21,0.06,1.6,4.97,9.75,-0.05,12.332678590502058,0.15,0.8030888030888031
139,1725,2020-01-02,15.0,2020-03-31,13.0,2020_Q1,1.43,0.47,0.8,0.22,1.43,1.5,0.03,26.37,0.38,化學工業,2.19,2.12,0.0,2317943,40.87,0.69,0,0.0,0.31,12.86,182.4,7.48,0.5,0.25,0.58,0.22,2.13,-10.43,-26.9,-40.66,-335.34,-0.06,14.363392880984714,0.06,0.8666666666666667
140,1726,2020-01-02,70.6,2020-03-31,63.6,2020_Q1,11.26,2.09,2.41,1.85,10.74,14.23,-0.38,-73.01,-8.1,化學工業,6.5,4.64,-0.14,5689316,13.21,0.15,0,0.0,-11.55,3.86,25.33,0.44,0.31,0.19,0.16,0.13,0.55,-1.27,0.73,10.29,-43.59,-0.02,68.41250031335014,1.13,0.9008498583569406
141,1727,2020-01-02,11.85,2020-03-31,8.49,2020_Q1,0.0,-0.06,-0.11,-5.52,-0.29,-0.33,0.88,-6097.5,18.51,化學工業,1.01,0.67,0.08,9003,44.44,0.8,0,0.0,8.24,2.01,65.92,0.86,0.92,0.3,0.09,0.13,0.26,-11.99,-11.83,-77.75,29387.2,-0.07,10.815357106072565,-1.12,0.7164556962025317
142,1731,2020-01-02,13.45,2020-03-31,11.95,2020_Q1,20.41,2.31,3.05,1.46,20.41,56.32,-0.65,-121.28,-23.66,生技醫療業,4.8,4.09,-0.26,965570,24.23,0.32,0,0.0,-11.57,0.57,54.96,0.32,0.24,0.14,0.06,0.07,0.39,0.28,-15.98,12.13,-67.85,-0.13,13.516964316368105,0.27,0.8884758364312267
143,1733,2020-01-02,28.3,2020-03-31,21.2,2020_Q1,0.0,0.54,0.9,0.43,2.95,3.7,0.31,225.12,6.97,生技醫療業,2.94,2.18,0.06,1172350,39.97,0.67,0,0.0,3.03,2.36,24.69,0.48,0.35,0.2,0.12,0.12,0.46,0.52,-2.48,-56.47,-46.17,0.04,24.47321421759469,0.11,0.7491166077738516
144,1734,2020-01-02,19.4,2020-03-31,16.65,2020_Q1,0.0,0.21,0.4,-0.1,2.05,3.39,0.12,230.5,5.79,生技醫療業,1.72,1.33,0.02,1073329,48.54,0.94,0,0.0,0.98,1.23,41.34,0.47,0.34,0.17,0.04,0.07,0.13,-7.11,9.17,-164.78,-376.59,0.05,19.839285731315613,0.16,0.8582474226804123
